Open,High,Low,Volume,Close
2500.050049,2542.949951,2500.050049,719,2509.5
2515,2537.800049,2500.5,767,2506.75
2500.050049,2510,2495,1157,2499
2510,2519.949951,2475,1319,2481.149902
2490,2505,2462,1302,2474.050049
2525,2525,2444,1007,2455.899902
2425,2460,2420,954,2432.5
2447.899902,2464.949951,2430,662,2457.350098
2470,2485,2447,1173,2474.550049
2464,2480,2462.050049,1029,2475.949951
2569.899902,2569.899902,2476,2466,2517.949951
2520.050049,2599.899902,2515,951,2523.649902
2525,2530,2460,626,2479.800049
2499,2499,2422,1845,2434.5
2450,2470,2440,1552,2450.399902
2473.5,2473.5,2440.050049,252,2451.5
2434,2495,2434,763,2479.300049
2472,2500,2460,284,2462.5
2470,2480,2451,258,2459.100098
2500,2560,2400,3917,2429.899902
2479,2479,2435.149902,418,2442.5
2445.050049,2469,2390.149902,1507,2406.350098
2410,2415,2362,1955,2386.199951
2415,2415,2376.050049,962,2391.75
2415,2415,2351.100098,910,2367.899902
2400,2400,2360,509,2392.350098
2400,2434,2387.050049,1013,2394.300049
2410,2414.850098,2380,836,2386.850098
2455,2455,2385,564,2388.399902
2410,2420,2350.100098,1767,2366.899902
2375,2420,2375,961,2396.350098
2479,2479,2360,909,2372.350098
2379,2380,2352,1268,2362.25
2409,2409,2350,332,2353.75
2353.75,2353.75,2353.75,0,2353.75
2360,2368,2330,889,2336.5
2340,2340,2305,666,2320.25
2325,2380,2300,1504,2303.449951
2339,2339,2280,1220,2290.050049
2328,2328.899902,2270,2053,2277.75
2315,2320,2282.5,6059,2300.449951
2321,2331,2295,2375,2304.899902
2290,2337.899902,2270.050049,1378,2320.600098
2328.899902,2552.699951,2321,8481,2552.699951
2600,2808,2560,20847,2651.350098
2651.350098,2735,2552,6370,2603.600098
2640,2800,2640,3474,2660.199951
2670,2710,2655,2598,2664.449951
2670.100098,2700,2626,3330,2634.699951
2720,2851,2657,15089,2819.050049
2901,3050,2899,25097,2986.75
2995,3180,2995,21997,3136.449951
3160,3225,2983,20248,3099.149902
3155,3220,3120,22993,3193.25
3230,3249,3155,9365,3185.050049
3200,3200,3125,3339,3152.199951
3172,3192,3110,2289,3131.149902
3158.949951,3158.949951,3000,5406,3008.800049
3100,3100,2975,3212,2982.850098
2999,3098,2965,2816,2979.449951
3045,3128,3032.100098,6030,3078
3119.550049,3150,3041,3846,3073.25
3080,3116,3040,2919,3066.100098
3115,3115,2960,2310,3063.899902
3060,3100,3055,1863,3060.149902
3010,3145,3010,4848,3119.050049
3200,3270,3151,8334,3179.550049
3199.949951,3338.550049,3190.050049,9394,3338.550049
3499,3500,3359,9289,3368.949951
3445,3445,3350,3262,3362.25
3350,3374.649902,3290,3652,3305.100098
3310,3360,3140,4003,3206.300049
3249,3249,3050,3897,3069.899902
3070,3100,2916.399902,4126,2989.050049
3025,3138.5,3025,1464,3138.5
3240,3250,3172,5514,3221.300049
3200.100098,3250,3165.050049,1804,3178.75
3192,3229.949951,3125,3006,3163.75
3210,3210,3050,3290,3139.550049
3197,3197,3160,1702,3187.5
3152,3214,3150,1575,3184.5
3160.100098,3235,3155,1543,3214.550049
3180,3370,3165,3100,3246.600098
3230,3279,3185.300049,1903,3234.25
3200,3275,3182.100098,614,3192.649902
3200,3200,3115,1283,3135.850098
3010,3208,3006,1975,3152.149902
3150,3150,3050.050049,1363,3109.600098
3180,3198,3045,1460,3070.050049
3000,3099,3000,1688,3029.199951
3020,3048.899902,2950,3686,2975.699951
3000,3000,2841,2794,2866.050049
2866,2866,2720,6728,2772.850098
2810,2898,2800,1370,2814.399902
2948,2948,2750,845,2788.899902
2799,2874,2781.100098,2034,2854.449951
2939,2939,2770,1727,2790.850098
2820,2820,2701,2518,2726.399902
2775,2775,2725,1956,2739.949951
2770.100098,2825,2734,1078,2788.600098
2788.600098,2788.600098,2788.600098,0,2788.600098
2810,2912,2795,6315,2878.300049
2879.5,2945,2840,2328,2851.600098
2949,2970,2858.050049,4208,2865.550049
2939,2939,2800,2856,2812
3000,3000,2803.399902,1387,2816.600098
2865,2868,2780,1104,2793.100098
2830,2849,2791.100098,1841,2807.550049
2820,2934,2796,2511,2862.649902
2880,2900,2860,2310,2877
2801,2880,2801,989,2841.5
2900,2900,2840.050049,1574,2876.300049
2885,2905,2825.050049,1143,2894.25
2890,2909.899902,2861.050049,555,2880.199951
2960,2960,2870,639,2876.800049
2890,2935,2875,1821,2880.649902
2865,2910,2864.100098,779,2888.449951
2870,2920,2830,1138,2849.350098
2850,2890,2831,791,2884.949951
2900,2905,2852,1265,2860.600098
2915,2915,2805,709,2833.75
2848,2848,2820,479,2842.100098
2850,2910,2850,2426,2905.899902
2880,2893.949951,2840,324,2872.100098
2885,2900,2876.100098,1524,2898.949951
2939.899902,2939.899902,2875,1412,2897.350098
2900,2900,2870,1112,2883.300049
2875,2893.850098,2851,1021,2863.75
2875,2890,2800,971,2821.399902
2900,2939,2800,1238,2829.199951
2890,2890,2800,2758,2816.699951
2875,2970,2820,10162,2910.050049
2925,2988,2912,9506,2959.100098
2852,2970,2852,2634,2899.850098
2871,2908.899902,2810,3420,2849.050049
2776,2850,2761,2224,2783.850098
2785,2820,2745,1984,2770.25
2819.300049,2825.5,2750.050049,1407,2763.449951
2794,2798,2717,1219,2732.899902
2750,2820,2731,3970,2748.449951
2705,2794,2705,1376,2738.050049
2750,2759.449951,2741,2195,2745.300049
2780,2800,2725,2656,2742
2742,2770,2701,607,2761.25
2775,2780,2735,1520,2740.75
2752,2780,2715,1482,2728
2744.75,2744.75,2685,1688,2695.300049
2750,2750,2674,1868,2679.850098
2710,2725,2680,1662,2690.199951
2691,2691,2660,908,2680.449951
2700,2745,2675,1776,2704.350098
2725,2725,2695,1659,2701.699951
2749.899902,2782,2718,2403,2775.350098
2740,2793.949951,2730,1509,2742.300049
2759,2769.949951,2730,1042,2738
2790,2790,2705,1069,2715.600098
2716,2749.949951,2716,789,2740.850098
2780,2889,2750,8346,2860.699951
2865,2865,2800,1726,2801.949951
2730,2825,2725,1169,2803.550049
2805,2830,2800,1748,2808.800049
2801,2834.949951,2800,1436,2819.850098
2801,2829.949951,2800,1468,2800.600098
2802.100098,2950,2800.050049,4460,2872.050049
2945,3155,2820.100098,7305,3010.100098
3120,3297,3052,22215,3260.949951
3300,3398,3250.100098,14429,3279.949951
3340,3340,3211,3596,3219.149902
3270,3279.949951,3090,4975,3108.050049
3159.949951,3185,3095,2678,3104.649902
3101,3240,3087,3235,3170.699951
3185,3199.949951,3081,3847,3117.449951
3131,3199.899902,3105.100098,1761,3171.399902
3300,3300,3150.100098,3184,3214.949951
3160,3214.949951,3080,1747,3097.050049
3250,3250,3040.199951,2040,3049.800049
3050,3089,2945,2824,3021.350098
3060,3090,3041,2202,3057.800049
3050,3100,3024.25,2157,3059.699951
3070,3200,3070,3622,3130.699951
3100,3259.899902,3100,15804,3246.550049
3200,3246.899902,2925,2686,3160.399902
3170,3210,3100,1936,3128.600098
3200,3200,3120,717,3132.899902
3106,3220,3106,9054,3132.949951
3160,3160,3106,770,3138.800049
3139.949951,3154.800049,3103,930,3116.399902
3240,3265,3154,3081,3174.699951
3190.050049,3210,3110,814,3144.850098
3160,3225,3125,3960,3194.550049
3185,3219,3175,1179,3193.5
3359,3359,3150,2399,3187.649902
3199,3280,3199,3967,3225.149902
3026.149902,3245,3026.149902,2238,3222.850098
3245,3285,3227.5,2067,3243.199951
3130,3245,3120,1193,3187.850098
3175.050049,3252,3090,12845,3130.300049
3189,3199.949951,3100,2148,3110.600098
3125,3149.949951,3100,1272,3106.5
3105,3150,2930,1180,3066.399902
3110,3124,3090,2083,3101.800049
3110.050049,3240,3110.050049,2838,3204.149902
3310,3310,3162,2486,3219.399902
3285,3541.350098,3250,12209,3541.350098
3679.850098,3895.5,3605,35309,3874.899902
3940,4068.649902,3790,21946,3856.449951
3900,3962.449951,3825.050049,8709,3867.800049
3845,3845,3674.949951,4357,3704.850098
3765,3890.100098,3710,4668,3859.199951
3920,3970,3820,3428,3860.800049
3850,3904.949951,3751.050049,2702,3782.149902
3782.149902,3874,3782.149902,2605,3855.550049
3890,3915,3775,2891,3809
3885,3999.449951,3689,11076,3716.050049
3720,3775,3530.25,4862,3535
3580,3690,3540,2383,3557
3650,3655,3395,3360,3406.300049
3371.75,3473,3301,2156,3438.550049
3500,3660,3500,1402,3562.550049
3600,3640,3542,4085,3598.149902
3628,3630,3560,1875,3584.449951
3629,3629,3515,1367,3552.649902
3600,3620,3433,2351,3498.5
3580,3580,3450,1874,3508.300049
3550,3550,3500,859,3512.550049
3452,3533.949951,3425,1766,3453.149902
3570,3570,3380,2823,3393.449951
3549.949951,3550,3281,2058,3295.699951
3400,3430,3200,1246,3222.600098
3270,3383.75,3270,1534,3383.149902
3300,3332.899902,3214,2277,3228.25
3235,3298,3080,1348,3127.100098
3130,3130,2970.75,822,2976.25
2985,2990,2830,1303,2965.550049
2999.949951,3100,2855,1171,2890.199951
2832.350098,2880,2751,1046,2807.550049
2850,2947.949951,2850,334,2947.949951
2962,3069,2801,1107,2944.699951
2980,3010,2800,755,2821.699951
2865,2865,2750.149902,1103,2819.350098
2920,2920,2750,857,2775
2700,2770,2636.25,1394,2744.699951
2705.199951,2770,2701,1219,2729.199951
2673,2700,2654,520,2660.850098
2600,2640,2527.850098,866,2528.649902
2475,2498,2402.75,559,2402.949951
2300,2455,2282.800049,1695,2441.399902
2450,2451.199951,2350,713,2368.5
2290,2370,2150,1330,2204.199951
2325,2325,2100,911,2143.449951
2185,2242,2165,892,2222.300049
2280.050049,2370,2220,1537,2251.050049
2300,2320,2236,765,2304.199951
2253,2399,2204.199951,847,2343.949951
2251,2477.5,2250.5,1407,2418.149902
2500,2540,2450.050049,1007,2493.550049
2525,2525,2385.100098,1013,2479.300049
2549,2565,2428,1437,2454.550049
2436,2484,2350,1054,2374.800049
2400,2400,2350.600098,301,2375.699951
2400,2499,2400,624,2421
2490,2490,2380,883,2411.949951
2500,2500,2400,904,2416.350098
2479,2479.949951,2401,964,2440.399902
2440,2470,2401,1453,2423.350098
2499.100098,2499.100098,2405.050049,321,2438.899902
2497.100098,2505,2450,1453,2463.550049
2460,2489.949951,2450,307,2476.050049
2450,2556,2450,1084,2511.100098
2450,2552,2450,956,2532.899902
2510,2560,2460,708,2513.300049
2475,2546.949951,2474.5,426,2517.949951
2510,2537.449951,2490,1086,2519.25
2500,2531,2485,909,2510.800049
2520,2560,2455.100098,871,2502.949951
2520,2635,2470,4941,2609.050049
2600,2648,2600,2030,2615.899902
2551,2625,2550,916,2605.550049
2630,2635,2600,507,2608.550049
2620,2648.899902,2605,346,2628.649902
2660,2879.949951,2607.5,1046,2794.100098
2850,2949.800049,2752,1915,2831.399902
2880,2978,2808,2025,2940.600098
2935,2950,2900,1677,2923.300049
2915,2974,2896,805,2940.800049
2950,3231.600098,2950,6773,3231.600098
3344.699951,3344.699951,3155,5323,3250.25
3500,3500,3180,4193,3240.600098
3260,3309,3250,1756,3286.550049
3260,3615.25,3260,9150,3615.25
3700,3748,3435,14664,3446.100098
3520,3538.899902,3430,6367,3444.25
3490,3616.5,3460.050049,5021,3616.5
3750,3770,3600,4953,3606.550049
3700,3700,3450,4104,3499.899902
3511,3590,3511,2076,3550.649902
3405,3580,3405,1435,3517
3589.649902,3665,3521,5523,3655.25
3550.050049,3700,3550.050049,4752,3628.800049
3600,3610,3556,1637,3591.649902
3694,3694,3560,4775,3640.399902
3600,3694,3600,1897,3657.050049
3600,3675,3581,1562,3631.949951
3649.949951,3695,3620,4445,3660.800049
3665,3843.850098,3665,6942,3716.699951
3675,3810,3660.050049,5060,3797.25
3800,3909.899902,3790,4678,3841.850098
3840,3875,3820,3793,3866.949951
3875,3894,3820.050049,1649,3836.449951
3762.800049,3870,3762.800049,1420,3856.649902
3860,4040,3840,8991,3967.25
3915,4019.949951,3768.899902,4443,3791.550049
3835,3885,3780,3654,3871.25
3946.800049,3999.949951,3850,3126,3916.649902
3900,3981.800049,3861.149902,1859,3878.699951
3875,3899.949951,3790,2258,3857.5
3920,3937,3809,2090,3850.050049
3865,3925,3755,2238,3812.899902
3780,3925,3780,3089,3854.199951
3880,3880,3810,1063,3819.100098
3859.949951,3880,3726,1362,3800.449951
3835,3840,3750,1798,3759.850098
3800,3870,3769,2778,3799.25
3860,3875,3840,2297,3851.199951
3869,3870,3801.149902,1307,3823.5
3869.949951,3925,3801,2291,3873.550049
3840,3949.699951,3840,2686,3913.949951
3885,3930,3852,1239,3861.25
3876,4054.350098,3876,5537,4054.350098
4000,4257.100098,4000,16500,4257.100098
4301,4470,4150,20275,4470
4688,4800,4551.100098,15472,4586.200195
4650,4674.950195,4412,6562,4436.549805
4450,4680,4450,16100,4641.950195
4749.899902,4800,4513,8330,4567.700195
4690,4700,4421.100098,7889,4565.950195
4600,4630.850098,4486,2655,4506.649902
4510,4544,4465,2458,4472.850098
4549,4549,4260,4687,4330.700195
4395.649902,4545,4381,3691,4436.450195
4620,4620,4410,973,4441.100098
4488,4528.899902,4271.549805,5029,4316.75
4416.5,4416.5,4260,3665,4284.200195
4310,4310,4171,3668,4192.100098
4200,4287,4175.100098,1965,4186.299805
4190,4350,4190,8769,4277.799805
4374.799805,4409,4210,1771,4222.600098
4231.100098,4282.899902,4175.049805,2245,4212.799805
4180.100098,4280,4180.100098,9282,4253.049805
4260.25,4450,4200,1979,4229.049805
4269.899902,4269.899902,4130,1500,4150.149902
4219.950195,4220,4125,1133,4150.450195
4195,4200,4055.199951,880,4110.950195
4070,4522.049805,4070,8550,4522.049805
4600,4780,4500,12186,4534
4550,4600,4440,2901,4489.100098
4585,4585,4421,1425,4443.850098
4540,4540,4282.149902,1592,4301.200195
4242,4510,4115.549805,12620,4415.5
4490,4575,4360,6169,4383.350098
4470,4545,4245,2730,4292.450195
4379,4491.700195,4295,2122,4315.75
4380,4380,4272.049805,1462,4286
4350,4600,4291.350098,10381,4482.149902
4400,4540,4400,4086,4462
4519,4720,4476,14701,4608.600098
4560,4685,4410,2848,4579.899902
4649.899902,4649.899902,4505.5,4449,4539.850098
4594,4594,4492.149902,4656,4546.799805
4555,4599.5,4499,1670,4503.149902
4510,4512,4350,2621,4369
4390,4469,4361,1649,4378.25
4380,4405,4300,2352,4313.299805
4415,4415,4150,4029,4203.950195
4205,4300,3900,6443,4013.850098
4198,4199,3950,2901,4123.899902
4199,4425,4141.25,3475,4307.200195
4383.899902,4399,4225.25,1524,4249.549805
4380,4399.899902,4240,3385,4363.399902
4370,4370,4230,2045,4267.5
4399,4496,4280,9642,4309.450195
4399,4399,4301.25,2239,4333.700195
4331,4360,4262.5,817,4304.25
4320,4335,4250,983,4303.200195
4345,4359,4300,2026,4309.200195
4300,4350,4280,731,4323.850098
4380,4380,4280,1485,4293.200195
4388,4388,4302,1611,4339.850098
4230,4369,4230,791,4331.049805
4335,4353,4320.149902,581,4325.450195
4372,4372,4280,441,4284.899902
4206.100098,4325,4205.200195,621,4289.450195
4319,4320,4225,731,4246.350098
4300,4300,4201.200195,485,4228.850098
4330,4343,4230,330,4239.5
4322,4322,4230,778,4233.799805
4265,4349,4250.049805,2357,4297.350098
4320,4320,4250,435,4257.350098
4251,4318,4251,775,4267.100098
4290,4309,4216,8669,4225.700195
4260,4260,4205,629,4215.600098
4211,4300,4211,1189,4284
4350,4350,4225,562,4235.549805
4270,4299,4160,803,4187.100098
4299,4410,4150,9498,4193.799805
4250,4251,4127,2286,4136.5
4203.850098,4203.850098,4062.100098,1836,4073.550049
4100,4120,4069,914,4083.899902
4110,4125,4067,3569,4100.75
4100,4108.549805,4055,837,4084.5
4054.100098,4110,4053.100098,682,4085.050049
4070,4110,4051,430,4080.149902
4047,4096,4000,1907,4067.899902
4067.899902,4067.899902,4000.100098,1281,4008.550049
4010.25,4036.949951,3915,1302,3944.149902
3915,3962,3900,869,3905.550049
3990,3990,3850,1410,3884.75
3970,4120,3910,534,3930.149902
4000,4010,3825.100098,1121,3855.5
3870,3895,3830.350098,515,3845.649902
3865,3895,3830.550049,475,3838.949951
3852,3875,3795.050049,870,3805.300049
3750,3839,3720,820,3737.800049
3752,3838,3711,1201,3739.100098
3760,3799,3732.350098,757,3751.100098
3600,3749.850098,3531,865,3708.850098
3690,3800,3650,680,3661.699951
3710,3733,3652.800049,993,3683.699951
3650,3673,3400,1208,3415.25
3550,3570,3300,1385,3357.350098
3480,3498.899902,3250,1396,3276.850098
3325,3389.949951,3301,1433,3353.949951
3350,3369.75,3251,861,3282.5
3398,3398,3275,1458,3332.050049
3375,3385,3300,589,3371.649902
3370,3370,3303,314,3314.350098
3360,3390,3314.100098,958,3360.5
3379,3398,3355,498,3372.399902
3479,3479,3301,877,3438
3490,3570,3451.199951,765,3556.550049
3599,3605,3485.5,1922,3514.649902
3530,3587.949951,3270.300049,1772,3451
3451.25,3528.899902,3400,719,3424.800049
3530,3530,3350,755,3374.600098
3325,3390,3270,662,3304.5
3365,3400,3310,1545,3338.550049
3374.5,3400,3325,506,3347.100098
3335,3339.850098,3270,219,3285.050049
3333,3333,3274,411,3290.100098
3325,3330,3230.050049,930,3238.300049
3265,3275,3216,367,3231.800049
3280,3290,3237,726,3245.199951
3297,3297,3220,479,3234.399902
3260,3274.949951,3240.050049,297,3249.199951
3259,3275,3222,422,3250.25
3270,3289,3225,1123,3252.100098
3300,3314.75,3250.050049,1710,3257.899902
3289.899902,3500,3280,1267,3364.600098
3450,3470,3360,1820,3385.350098
3400,3650,3400,13237,3621.100098
3849,3849,3620,4896,3643.050049
3699,3744,3604.100098,2509,3627.699951
3610,3660,3526,2208,3643.300049
3640,3700,3600,2609,3688.25
3720,3780,3675,2424,3687.050049
3670,3709.5,3652,645,3664.350098
3505.100098,3697.449951,3505.100098,471,3673.350098
3700,3817,3700,1541,3765.550049
3750.050049,3770,3750,1078,3766
3799,3840,3751.050049,732,3804.5
3820,3830,3780,929,3797.449951
3780,3781,3750,557,3760.350098
3770,3865,3770,624,3784.25
3769,3810,3760.050049,587,3806.800049
3820,3844,3806.5,416,3835.899902
3848,3865,3816,656,3850.949951
3869,3920,3835,931,3854.5
3900.050049,3925,3892,698,3904.600098
3934,3934,3855,248,3880.649902
3771,3896.899902,3771,376,3862.350098
3849,3925,3826.199951,1133,3885.050049
3862.100098,3899.949951,3830.050049,557,3854.199951
3841,3850,3800,314,3803.399902
3820,3828,3787.100098,297,3807.100098
3810,4050,3800,1589,3952.149902
4000,4130,3899.949951,2467,4063.699951
4060,4159,4010,2509,4128.549805
4200,4220,4125,3358,4141.899902
4219.950195,4250,4150,2631,4224
4249,4274.5,4140,1245,4153.5
4135,4145,4050,509,4070.300049
3851,4200,3851,1017,3970
3881.100098,3970,3881.100098,619,3933.649902
3850,3921.600098,3850,538,3890.550049
4220,4220,3880,450,3892.800049
3849.100098,3970,3805.050049,520,3845.75
3810,3880,3810,774,3838.449951
3919,4200,3845,922,3893.100098
3849.100098,3980,3849.100098,1132,3948.949951
3920,3965,3900,582,3906.649902
3945,3945,3820,1098,3834.449951
3879.350098,3885.899902,3815,989,3825.550049
3890,3890,3819,627,3832.5
3801.149902,3870,3801.149902,689,3849.699951
3830,3840,3805.100098,389,3813.449951
3825,3828.949951,3778.050049,561,3789.600098
3753,4025,3753,551,3934.850098
3950,4099.950195,3950,2001,4075.850098
4075.850098,4149,4020,835,4037.199951
4200,4200,3980,475,4004.149902
4045.800049,4047,3970,333,3979.75
3978,4080,3970,746,3998.399902
4060,4140,4040,2001,4094.600098
4075,4110,4075,469,4082.100098
4050.550049,4089.949951,4050,231,4053.449951
4042,4125,3982,932,4002.050049
4005,4080,3916,897,3941.550049
4050,4200,3955,487,4028.350098
4115,4250.049805,4036,2946,4123.850098
4123.850098,4270,4113.25,2695,4237.549805
4275,4350,4165,1984,4176.25
4161,4249,4125,999,4165.700195
4160,4225,4100,1518,4193
4270,4270,4141,417,4155.25
4199.899902,4261,4100,626,4123.600098
4200,4225,3915,3556,4202.350098
4195,4220,4132.100098,850,4164.950195
4200,4370,4136,9500,4201.649902
4200,4249.950195,4050.050049,3266,4102.75
4170,4170,4051,1352,4123.100098
4150,4179.950195,4011.25,878,4076.949951
4179.899902,4179.899902,3951,1828,3951
3968,4025,3950,564,3977.449951
4098.950195,4100,3927,665,3935.25
4008.800049,4008.800049,3790,1412,3814
3900,3900,3850,707,3868.600098
3865,3900,3840,478,3856.649902
3880,3915,3801.600098,803,3821.100098
3611,3809,3611,559,3796.350098
3888,3969,3808,996,3905.300049
3908,4048,3908,1194,3965.850098
3925,3966,3821.100098,2462,3935.050049
3975,3975,3856.050049,1240,3903.75
3882,3950,3882,711,3921.649902
3969,3969,3860,836,3894.949951
3870,3899,3799.949951,461,3830.550049
3855,3880,3763.050049,279,3784.5
